City,Date,RPM,NOx,CO2,SO2
Mumbai,23-01-2021,68,1,101,18
Mumbai,24-01-2021,50,1,101,18
Mumbai,25-01-2021,66,1,102,18
Mumbai,26-01-2021,68,1,101,18
Mumbai,27-01-2021,66,1,104,18
Mumbai,28-01-2021,0,0,0,0
Mumbai,29-01-2021,0,0,104,11
Mumbai,30-01-2021,65,1,106,18
Mumbai,31-01-2021,68,1,110,18
Mumbai,01-02-2021,64,1,106,18
Mumbai,02-02-2021,64,1,104,18
Mumbai,03-02-2021,66,1,108,18
Mumbai,04-02-2021,70,1,106,18
Mumbai,05-02-2021,69,1,100,18
Mumbai,06-02-2021,69,1,103,17
Mumbai,07-02-2021,66,1,99,17
Mumbai,08-02-2021,65,1,103,16
Mumbai,09-02-2021,68,1,104,17
Mumbai,10-02-2021,67,1,113,18
Mumbai,11-02-2021,72,1,113,18
Mumbai,12-02-2021,0,0,0,0
Mumbai,13-02-2021,0,0,0,0
Mumbai,14-02-2021,0,0,0,0
Mumbai,15-02-2021,0,0,0,0
Mumbai,16-02-2021,0,0,0,0
Mumbai,17-02-2021,0,0,0,0
Mumbai,18-02-2021,0,0,0,0
Mumbai,19-02-2021,0,0,0,0
Mumbai,20-02-2021,0,0,0,0
Mumbai,21-02-2021,0,0,0,0
Mumbai,22-02-2021,0,0,0,0
Mumbai,23-02-2021,0,0,0,0
Mumbai,24-02-2021,0,0,0,0
Mumbai,25-02-2021,0,0,0,0
Mumbai,26-02-2021,0,0,70,16
Mumbai,27-02-2021,105,10,80,26
Mumbai,28-02-2021,0,8,103,25
Mumbai,01-03-2021,125,28,59,24
Mumbai,02-03-2021,148,16,53,49
Mumbai,03-03-2021,91,8,67,31
Mumbai,04-03-2021,181,8,65,55
Mumbai,05-03-2021,141,23,66,29
Mumbai,06-03-2021,108,16,46,46
Mumbai,07-03-2021,75,17,38,26
Mumbai,08-03-2021,65,26,43,44
Mumbai,09-03-2021,65,15,31,25
Mumbai,10-03-2021,110,20,44,45
Mumbai,11-03-2021,84,25,26,23
Mumbai,12-03-2021,43,13,22,18
Mumbai,13-03-2021,116,16,35,27
Mumbai,14-03-2021,131,15,33,35
Mumbai,15-03-2021,136,19,37,34
Mumbai,16-03-2021,139,28,30,28
Mumbai,17-03-2021,120,27,34,54
Mumbai,18-03-2021,108,15,30,23
Mumbai,19-03-2021,80,17,47,10
Mumbai,20-03-2021,83,23,28,14
Mumbai,21-03-2021,0,23,24,21
Mumbai,22-03-2021,0,21,34,47
Mumbai,23-03-2021,96,26,33,34
Mumbai,24-03-2021,146,28,36,190
Mumbai,25-03-2021,150,29,38,23
Mumbai,26-03-2021,101,31,66,33
Mumbai,27-03-2021,165,36,80,42
Mumbai,28-03-2021,151,32,67,58
Mumbai,29-03-2021,127,16,57,29
Mumbai,30-03-2021,27,15,35,31
Mumbai,31-03-2021,29,21,23,27
Mumbai,01-04-2021,28,20,23,19
Mumbai,02-04-2021,46,11,15,31
Mumbai,03-04-2021,48,5,18,15
Mumbai,04-04-2021,49,14,15,16
Mumbai,05-04-2021,24,19,16,26
Mumbai,06-04-2021,77,11,25,51
Mumbai,07-04-2021,69,6,23,30
Mumbai,08-04-2021,66,14,18,12
Mumbai,09-04-2021,47,18,17,33
Mumbai,10-04-2021,85,11,17,45
Mumbai,11-04-2021,96,5,17,28
Mumbai,12-04-2021,65,13,18,37
Mumbai,13-04-2021,66,22,28,21
Mumbai,14-04-2021,64,19,15,27
Mumbai,15-04-2021,59,19,12,27
Mumbai,16-04-2021,52,10,8,15
Mumbai,17-04-2021,35,13,8,11
Mumbai,18-04-2021,49,17,7,16
Mumbai,19-04-2021,71,17,11,13
Mumbai,20-04-2021,32,17,3,19
Mumbai,21-04-2021,28,17,2,21
Mumbai,22-04-2021,38,17,4,15
Mumbai,23-04-2021,53,18,7,34
Mumbai,24-04-2021,35,17,35,29
Mumbai,25-04-2021,38,17,66,16
Mumbai,26-04-2021,63,17,56,19
Mumbai,27-04-2021,77,16,9,37
Mumbai,28-04-2021,60,18,10,12
Mumbai,29-04-2021,39,17,6,18
Mumbai,30-04-2021,35,17,8,22
Mumbai,01-05-2021,25,17,7,24
Mumbai,02-05-2021,45,9,7,22
Mumbai,03-05-2021,54,5,14,42
Mumbai,04-05-2021,42,13,5,29
Mumbai,05-05-2021,38,17,7,19
Mumbai,06-05-2021,41,9,13,7
Mumbai,07-05-2021,26,5,15,9
Mumbai,08-05-2021,28,11,14,9
Mumbai,09-05-2021,26,8,17,10
Mumbai,10-05-2021,20,11,11,14
Mumbai,11-05-2021,26,10,10,4
Mumbai,12-05-2021,26,2,15,7
Mumbai,13-05-2021,19,2,14,6
Mumbai,14-05-2021,26,2,16,7
Mumbai,15-05-2021,33,3,20,7
Mumbai,16-05-2021,92,5,20,7
Mumbai,17-05-2021,12,9,6,10
Mumbai,18-05-2021,16,5,6,7
Mumbai,19-05-2021,19,5,10,13
